Date,Return,Stock,Sentiment_Score
2016-04-26,-0.0069467918278182,AAPL,0.5975186618443712
2016-04-27,-0.0625780005173316,AAPL,0.0859744332461847
2016-04-28,-0.0305666041681078,AAPL,0.3024209321046808
2016-04-29,-0.011494185794095,AAPL,0.6370418530997336
2016-05-02,-0.0010664360497963,AAPL,0.3302323945527922
2016-05-03,0.0164454119456953,AAPL,0.2781382448180918
2016-05-04,-0.0104012660710198,AAPL,0.9072239915869996
2016-05-05,-0.0040586819659329,AAPL,0.9582484641992868
2016-05-06,-0.005576915960379,AAPL,0.1489860438246188
2016-05-09,0.0007546983251649,AAPL,0.4608052602942082
2016-05-10,0.0067898572678481,AAPL,0.2778454254322403
2016-05-11,-0.0097411313176549,AAPL,0.281097987286498
2016-05-12,-0.0234569577388809,AAPL,0.0960758937314949
2016-05-13,0.0019925438746204,AAPL,0.8360457653540527
2016-05-16,0.0371187462526501,AAPL,0.0667339448075151
2016-05-17,-0.0041542397099475,AAPL,0.6592476849702229
2016-05-18,0.0114452053384037,AAPL,0.6560416467965221
2016-05-19,-0.0038071538001996,AAPL,0.9739318986245497
2016-05-20,0.0108279095577625,AAPL,0.6351158078742893
2016-05-23,0.0127073819419876,AAPL,0.7327513670380429
2016-05-24,0.0152444465763736,AAPL,0.4313098650080094
2016-05-25,0.0175689003400589,AAPL,0.1327331940998543
2016-05-26,0.0079301469739312,AAPL,0.146805765537059
2016-05-27,-0.0005974606180654,AAPL,0.1224621607231433
2016-05-31,-0.0048828707346514,AAPL,0.9925066133056883
2016-06-01,-0.0140197531795663,AAPL,0.0135064990078922
2016-06-02,-0.0075159437960342,AAPL,0.7736089539792712
2016-06-03,0.0020464149145897,AAPL,0.2437264947677497
2016-06-06,0.0072511537048312,AAPL,0.4840989679372857
2016-06-07,0.0040556589011297,AAPL,0.1089036104267453
2016-06-08,-0.0009091844801208,AAPL,0.7064471140450923
2016-06-09,0.007176314858877,AAPL,0.7190274285457084
2016-06-10,-0.0082288529068705,AAPL,0.0340084104630428
2016-06-13,-0.015076051953782,AAPL,0.0124199563877039
2016-06-14,0.0012325219694151,AAPL,0.6297222857671219
2016-06-15,-0.0032833063957515,AAPL,0.887952933651646
2016-06-16,0.0042207386060904,AAPL,0.3121845489033207
2016-06-17,-0.0227575718740655,AAPL,0.5971353770462519
2016-06-20,-0.0024127187179305,AAPL,0.6533469158893321
2016-06-21,0.0085172152721646,AAPL,0.0293352971453539
2016-06-22,-0.0037534792938621,AAPL,0.3678051004678225
2016-06-23,0.0057561893733273,AAPL,0.3711907901516559
2016-06-24,-0.0280957816216629,AAPL,0.1118878845342081
2016-06-27,-0.0145606654386958,AAPL,0.6807132063837661
2016-06-28,0.0168402139669647,AAPL,0.1947797368523081
2016-06-29,0.0086546339239281,AAPL,0.4712914214982268
2016-06-30,0.012712083630791,AAPL,0.3432936029769924
2016-07-01,0.0030332512970192,AAPL,0.4771556395155314
2016-07-05,-0.0093857425819335,AAPL,0.5143631245276251
2016-07-06,0.0056848367298432,AAPL,0.7651948230008413
2016-07-07,0.0042921345589461,AAPL,0.6096620518859772
2016-07-08,0.0077127517716031,AAPL,0.2151162098382267
2016-07-11,0.0031033326408111,AAPL,0.8077137709809139
2016-07-12,0.0045368258410092,AAPL,0.1202373691544682
2016-07-13,-0.0056452702991726,AAPL,0.6884155115213434
2016-07-14,0.0198200743651784,AAPL,0.5638038132263187
2016-07-15,-0.0001011534360109,AAPL,0.7005597367025705
2016-07-18,0.0106298632282382,AAPL,0.8453163473601828
2016-07-19,0.0004004819809406,AAPL,0.8160754957498303
2016-07-20,0.0009012870378901,AAPL,0.8289530405551072
2016-07-21,-0.0053022162368399,AAPL,0.1051474815662184
2016-07-22,-0.0077444635492949,AAPL,0.1038115276099327
2016-07-25,-0.0133788050850169,AAPL,0.9204919729272169
2016-07-26,-0.0068831150483696,AAPL,0.5162037331314748
2016-07-27,0.0649630590447467,AAPL,0.5838194762466263
2016-07-28,0.0135017311593135,AAPL,0.997355434599764
2016-07-29,-0.0012459267548752,AAPL,0.6853895258521471
2016-08-01,0.0176566791140182,AAPL,0.1364166946143
2016-08-02,-0.0148043490408051,AAPL,0.5031835608124767
2016-08-03,0.0125382967268727,AAPL,0.3348703102812568
2016-08-04,0.0061776515611975,AAPL,0.4772718979251206
2016-08-05,0.0152072722050906,AAPL,0.1817015523760823
2016-08-08,0.0082805483468522,AAPL,0.1801657534485754
2016-08-09,0.0040597645315154,AAPL,0.5899134254097526
2016-08-10,-0.0074437123911893,AAPL,0.8519005799769581
2016-08-11,-0.0006481156980161,AAPL,0.9799316442602176
2016-08-12,0.0023161891150709,AAPL,0.0006415003527728
2016-08-15,0.0120170102475423,AAPL,0.7655030843650111
2016-08-16,-0.0009134497295237,AAPL,0.0888769728835471
2016-08-17,-0.0014628254979988,AAPL,0.1830159150242875
2016-08-18,-0.0012817525583062,AAPL,0.764518444237629
2016-08-19,0.0025670990913928,AAPL,0.1703147621645148
2016-08-22,-0.0077726895725345,AAPL,0.6675701022537904
2016-08-23,0.0031335226882076,AAPL,0.6522706900572572
2016-08-24,-0.0075334256639096,AAPL,0.97372202832406
2016-08-25,-0.0042582363194548,AAPL,0.39430488492608
2016-08-26,-0.0058564367323429,AAPL,0.8170581941736662
2016-08-29,-0.0011221902126751,AAPL,0.0368050265218137
2016-08-30,-0.0076765137991157,AAPL,0.0545125116180017
2016-08-31,0.0009434385001891,AAPL,0.5061207343304361
2016-09-01,0.0059378884724521,AAPL,0.5470794194873061
2016-09-02,0.0093693894650637,AAPL,0.3056440563060019
2016-09-06,-0.0002786249209946,AAPL,0.9017630413919434
2016-09-07,0.0061282239657274,AAPL,0.0193091746605232
2016-09-08,-0.0262088370034651,AAPL,0.0405334782872145
2016-09-09,-0.0226499140098437,AAPL,0.383279743857251
2016-09-12,0.0223990026561273,AAPL,0.0019635723621294
2016-09-13,0.0238047842592663,AAPL,0.7592864400374092
2016-09-14,0.0353869018411361,AAPL,0.8828789324987713
2016-09-15,0.0339982829165026,AAPL,0.6571066709181066
2016-09-16,-0.0056240477335036,AAPL,0.1665812323572651
2016-09-19,-0.0116602585136657,AAPL,0.0296440099253822
2016-09-20,-8.801841000671828e-05,AAPL,0.8979529683298274
2016-09-21,-0.0001761982962193,AAPL,0.0608338046050925
2016-09-22,0.0094231598798049,AAPL,0.9814759800916248
2016-09-23,-0.0166636797868078,AAPL,0.7547242302364691
2016-09-26,0.0015080835262779,AAPL,0.867948424746084
2016-09-27,0.0018605102711035,AAPL,0.9710207492410934
2016-09-28,0.0076045072749137,AAPL,0.1977970822263995
2016-09-29,-0.0155328934771741,AAPL,0.4570024264109528
2016-09-30,0.0077551624232456,AAPL,0.1167390623706984
2016-10-03,-0.0046881664639325,AAPL,0.1731528441703426
2016-10-04,0.0042659372224662,AAPL,0.1928706365168178
2016-10-05,0.0004424243180056,AAPL,0.1977694925073331
2016-10-06,0.0074304828050335,AAPL,0.6092748966851472
2016-10-07,0.0014926040150009,AAPL,0.4604450444499377
2016-10-10,0.0174469676879014,AAPL,0.0455459275739476
2016-10-11,0.0021542687579385,AAPL,0.7475117463005899
2016-10-12,0.0089423195832016,AAPL,0.7572964450982387
2016-10-13,-0.0030681872128983,AAPL,0.5813429884316704
2016-10-14,0.0055566133754558,AAPL,0.4398088007808429
2016-10-17,-0.0006799035985772,AAPL,0.5784414312245383
2016-10-18,-0.0006807187764069,AAPL,0.2024213506656252
2016-10-19,-0.002979547025301,AAPL,0.6213018205051484
2016-10-20,-0.0005122897518763,AAPL,0.2165826188374564
2016-10-21,-0.0039294734229438,AAPL,0.8060601633237695
2016-10-24,0.0090051219270304,AAPL,0.39169478743774
2016-10-25,0.0050997483840415,AAPL,0.2468364409325307
2016-10-26,-0.0224947143506082,AAPL,0.073573931518491
2016-10-27,-0.0096030221127825,AAPL,0.6492808991443244
2016-10-28,-0.0066384769684768,AAPL,0.0726318781169413
2016-10-31,-0.0015829641681962,AAPL,0.1903911702956343
2016-11-01,-0.0180552449610498,AAPL,0.3410008629380068
2016-11-02,0.0008968329128609,AAPL,0.7567575188761411
2016-11-03,-0.0107186263637203,AAPL,0.7983154366833743
2016-11-04,-0.0090141239346674,AAPL,0.411730310682762
2016-11-07,0.0144250189755024,AAPL,0.45991550154321
2016-11-08,0.0058869928628251,AAPL,0.7985233527916039
2016-11-09,-0.0016205443107074,AAPL,0.1059520920828531
2016-11-10,-0.0278679086981875,AAPL,0.7755177832440291
2016-11-11,0.0059372763479261,AAPL,0.580446773334549
2016-11-14,-0.0250851754613743,AAPL,0.9239349044318916
2016-11-15,0.0132435027438888,AAPL,0.4694336318914437
2016-11-16,0.0268886050435075,AAPL,0.0291186727674997
2016-11-17,-0.0003637324755514,AAPL,0.7650301239619062
2016-11-18,0.0010002344756632,AAPL,0.8977942696861168
2016-11-21,0.0151739099777306,AAPL,0.1803852170236186
2016-11-22,0.0006261575758794,AAPL,0.7602579854275683
2016-11-23,-0.0050982610085681,AAPL,0.5186364429328892
2016-11-25,0.0050344485291775,AAPL,0.1556102519648423
2016-11-28,-0.0019676903938908,AAPL,0.3178812066337453
2016-11-29,-0.0009858588355408,AAPL,0.7449951283751383
2016-11-30,-0.008433537657393,AAPL,0.1440087109662856
2016-12-01,-0.009319833833172,AAPL,0.8041146306729602
2016-12-02,0.0037449265013544,AAPL,0.410208899786384
2016-12-05,-0.0071884544680312,AAPL,0.0593719048699473
2016-12-06,0.0076986272357393,AAPL,0.6761094590033498
2016-12-07,0.0098226250863155,AAPL,0.235633374327053
2016-12-08,0.0098169567344987,AAPL,0.6652725196397674
2016-12-09,0.0163219662063796,AAPL,0.4312611957032332
2016-12-12,-0.0057043231656561,AAPL,0.492684630536026
2016-12-13,0.0166813788221973,AAPL,0.9955424381786688
2016-12-14,0.0,AAPL,0.0073597630254307
2016-12-15,0.005469153790766,AAPL,0.4445201865772642
2016-12-16,0.001295177771676,AAPL,0.7647046390153934
2016-12-19,0.0057774167371353,AAPL,0.8707848912130377
2016-12-20,0.0026578402894648,AAPL,0.2586159385530316
2016-12-21,0.0009403657885405,AAPL,0.8815849263013085
2016-12-22,-0.0065775740107412,AAPL,0.1160723282026811
2016-12-23,0.0019777846726651,AAPL,0.2054966877972731
2016-12-27,0.0063507744941027,AAPL,0.7045617138136342
2016-12-28,-0.0042641001980554,AAPL,0.728584546204164
2016-12-29,-0.0002568229726878,AAPL,0.0559626300663503
2016-12-30,-0.007795971958692,AAPL,0.0029095141040742
2017-01-03,0.0028494765456685,AAPL,0.7683049214726847
2017-01-04,-0.0011193831939435,AAPL,0.9410589204508244
2017-01-05,0.005085341903587,AAPL,0.5361660233070038
2017-01-06,0.0111484032164252,AAPL,0.8911899618700402
2017-01-09,0.0091592982499333,AAPL,0.6141323885678102
2017-01-10,0.0010087325297249,AAPL,0.4785254934092701
2017-01-11,0.005373146770853,AAPL,0.1967809188021329
2017-01-12,-0.0041755729601657,AAPL,0.1442514226873498
2017-01-13,-0.0017607760914546,AAPL,0.6654447428461446
2017-01-17,0.0080642518573932,AAPL,0.3387739277017731
2017-01-18,-8.31588086519508e-05,AAPL,0.3209672632412542
2017-01-19,-0.0017501230131037,AAPL,0.9792570650733868
2017-01-20,0.0018365028436084,AAPL,0.3419295086620255
2017-01-23,0.0006669199001296,AAPL,0.4587214063287901
2017-01-24,-0.0009158542509476,AAPL,0.8645568520712096
2017-01-25,0.0159202251595225,AAPL,0.0989311249423117
2017-01-26,0.0004923391393849,AAPL,0.1296013369902039
2017-01-27,8.224158641856327e-05,AAPL,0.5672578972841265
2017-01-30,-0.0026242782220478,AAPL,0.689785495014429
2017-01-31,-0.0023017852176122,AAPL,0.5276340561023493
2017-02-01,0.0609803977403824,AAPL,0.8703646885364235
2017-02-02,-0.0017086820971816,AAPL,0.8668870832676484
2017-02-03,0.0042789846396213,AAPL,0.7759010836958686
2017-02-06,0.0093743337282485,AAPL,0.3350203063516586
2017-02-07,0.0095171716288098,AAPL,0.603786215792839
2017-02-08,0.0038774094297691,AAPL,0.3404660125446767
2017-02-09,0.0072259398812293,AAPL,0.9384124826510224
2017-02-10,-0.0022657109633199,AAPL,0.2373764833412426
2017-02-13,0.0088558227970281,AAPL,0.4951245130789231
2017-02-14,0.0129792897529099,AAPL,0.7544940190060286
2017-02-15,0.0036289675906493,AAPL,0.2704647262293113
2017-02-16,-0.0011808611893944,AAPL,0.254465436456277
2017-02-17,0.0027335035463471,AAPL,0.1682363776567786
2017-02-21,0.0072211090897518,AAPL,0.6293360760855212
2017-02-22,0.0029991082027684,AAPL,0.4302623706879191
2017-02-23,-0.0042298087063532,AAPL,0.3550271938154263
2017-02-24,0.0009522702289459,AAPL,0.5077935027550103
2017-02-27,0.0019750137239689,AAPL,0.3717518033923618
2017-02-28,0.0004386731621077,AAPL,0.9139563412049378
2017-03-01,0.0204394998381547,AAPL,0.4268673716038698
2017-03-02,-0.005937762576905,AAPL,0.884384583079404
2017-03-03,0.0059011368413488,AAPL,0.1769321570628454
2017-03-06,-0.0031476239140462,AAPL,0.5099828981676476
2017-03-07,0.0012919016471657,AAPL,0.9170749368913964
2017-03-08,-0.0037274495833192,AAPL,0.4376525762341544
2017-03-09,-0.002301833704389,AAPL,0.1032060904082236
2017-03-10,0.0033167124673074,AAPL,0.3911225427278206
2017-03-13,0.0004312923236575,AAPL,0.3163981302410484
2017-03-14,-0.0015087543856875,AAPL,0.5513136922503357
2017-03-15,0.0105762938732221,AAPL,0.7200740389524872
2017-03-16,0.0016372825716104,AAPL,0.2063234000107855
2017-03-17,-0.0049754925793684,AAPL,0.9681985279270336
2017-03-20,0.0105007457796053,AAPL,0.2930198319656095
2017-03-21,-0.0114519414582313,AAPL,0.4031595020948252
2017-03-22,0.0112986361564575,AAPL,0.8728769562603556
2017-03-23,-0.0035354618647064,AAPL,0.618944188811502
2017-03-24,-0.0019866920650607,AAPL,0.8256981868617966
2017-03-27,0.0017061853334623,AAPL,0.3258299681578521
2017-03-28,0.0207270581018608,AAPL,0.61133675110994
2017-03-29,0.0022252274136962,AAPL,0.6084583329884392
2017-03-30,-0.0013186798660762,AAPL,0.9560706654233048
2017-03-31,-0.0018758833853214,AAPL,0.2780614873470778
2017-04-03,0.0002788247200806,AAPL,0.4442479542623
2017-04-04,0.0074460534842231,AAPL,0.7272698196100483
2017-04-05,-0.0051805883184409,AAPL,0.6780205636836101
2017-04-06,-0.0025000698455017,AAPL,0.6582621540764518
2017-04-07,-0.0022276254594063,AAPL,0.8209399080449291
2017-04-10,-0.0011855024292659,AAPL,0.0947882100888019
2017-04-11,-0.0107562886015161,AAPL,0.7729920437508353
2017-04-12,0.0012001629438616,AAPL,0.9602597550109994
2017-04-13,-0.0052893274508207,AAPL,0.7915481391432964
2017-04-17,0.0055300628397707,AAPL,0.2997507307054426
2017-04-18,-0.0044418686649672,AAPL,0.926276895592738
2017-04-19,-0.0036828689716776,AAPL,0.7070717646858121
2017-04-20,0.0125105344034734,AAPL,0.7800596292634102
2017-04-21,-0.0011932233125097,AAPL,0.6483307393413572
2017-04-24,0.0096296842694107,AAPL,0.3722562948370368
2017-04-25,0.0061962789169305,AAPL,0.967912823862129
2017-04-26,-0.0058814298559465,AAPL,0.6788568124213608
2017-04-27,0.0007657179643218,AAPL,0.0589419312254785
2017-04-28,-0.0009741471244271,AAPL,0.0239757068158179
2017-05-01,0.0203972368478517,AAPL,0.5656003839168979
2017-05-02,0.0063443721861378,AAPL,0.9906356425276092
2017-05-03,-0.0030504824280231,AAPL,0.2729059647584706
2017-05-04,-0.0036042378439613,AAPL,0.5654074924284761
2017-05-05,0.0165839421621496,AAPL,0.0918611739904615
2017-05-08,0.0271883044933105,AAPL,0.8998065423510633
2017-05-09,0.0064050218359361,AAPL,0.5601597474376858
2017-05-10,-0.0047406122546055,AAPL,0.1644582114081989
2017-05-11,0.0086482219842829,AAPL,0.7770918554708574
2017-05-12,0.0139657340984997,AAPL,0.8716967030284822
2017-05-15,-0.0025624110972434,AAPL,0.5390609755019434
2017-05-16,-0.001477360583549,AAPL,0.4971452258194674
2017-05-17,-0.0335752043844397,AAPL,0.4554273242855723
2017-05-18,0.015240795069876,AAPL,0.6721592725578344
2017-05-19,0.0034088988848086,AAPL,0.5339173036573382
2017-05-22,0.0060762331479178,AAPL,0.9009785939358186
2017-05-23,-0.0012337591161798,AAPL,0.6551614088899292
2017-05-24,-0.0029910101672652,AAPL,0.7769006329833239
2017-05-25,0.0034562843599186,AAPL,0.2082215476885786
2017-05-26,-0.001689557271155,AAPL,0.5215044875010882
2017-05-30,0.0003902300866864,AAPL,0.0762796035950023
2017-05-31,-0.0059217332442131,AAPL,0.3569983121728582
2017-06-01,0.0027499158986552,AAPL,0.8534079769174492
2017-06-02,0.0148187954949203,AAPL,0.3297392789316192
2017-06-05,-0.009777899546031,AAPL,0.2570761639865485
2017-06-06,0.0033782218699329,AAPL,0.7482598460212518
2017-06-07,0.0059563154819302,AAPL,0.5588022617607852
2017-06-08,-0.0024454968739936,AAPL,0.5728762133653125
2017-06-09,-0.0387769660425463,AAPL,0.5805340352767351
2017-06-12,-0.0238954401173633,AAPL,0.5704277674346612
2017-06-13,0.0080453034759282,AAPL,0.2321225660366107
2017-06-14,-0.0097547809907793,AAPL,0.3922440390595595
2017-06-15,-0.0059934066104931,AAPL,0.6293337890831545
2017-06-16,-0.0139996780797229,AAPL,0.9743196143282772
2017-06-19,0.0286073984250716,AAPL,0.6435776502206417
2017-06-20,-0.009088453323352,AAPL,0.4531699738816122
2017-06-21,0.0059306938275645,AAPL,0.0151304950068934
2017-06-22,-0.0016455384950723,AAPL,0.0190552081522734
2017-06-23,0.0044633947608851,AAPL,0.1251057940790787
2017-06-26,-0.0031443267443203,AAPL,0.8621762655847832
2017-06-27,-0.0143330710591148,AAPL,0.4616544253258877
2017-06-28,0.0146113648019752,AAPL,0.6752381782422736
2017-06-29,-0.0147435813319525,AAPL,0.8344647298927118
2017-06-30,0.0023664841460702,AAPL,0.594604056642192
2017-07-03,-0.0036107905115762,AAPL,0.2099808780078601
2017-07-05,0.0041118079873658,AAPL,0.5564584859545131
2017-07-06,-0.0094386589891839,AAPL,0.6851358219706009
2017-07-07,0.0101587327779559,AAPL,0.3416844722920306
2017-07-10,0.0061036845922179,AAPL,0.5731010117582662
2017-07-11,0.003239886811986,AAPL,0.8331589218603033
2017-07-12,0.0014434912077854,AAPL,0.6884960216714054
2017-07-13,0.0139288470197007,AAPL,0.7643687480134087
2017-07-14,0.0085939616807484,AAPL,0.3776702626356915
2017-07-17,0.0034890623043548,AAPL,0.9829131594526388
2017-07-18,0.0034773685075606,AAPL,0.2712721074429856
2017-07-19,0.0062630304981359,AAPL,0.9995633754093564
2017-07-20,-0.0045028238901682,AAPL,0.7275905971385389
2017-07-21,-0.0004656242051479,AAPL,0.6063295397148314
2017-07-24,0.0121112158648939,AAPL,0.1790780602752368
2017-07-25,0.0042742432591358,AAPL,0.992428616170946
2017-07-26,0.0047139313364963,AAPL,0.1549984996406822
2017-07-27,-0.0188974971447524,AAPL,0.618249179471228
2017-07-28,-0.0070404220820486,AAPL,0.5823378659008653
2017-07-31,-0.0051507537138684,AAPL,0.6227088808723559
2017-08-01,0.008875328076918,AAPL,0.5437886395815715
2017-08-02,0.0472509358005048,AAPL,0.2774860291096153
2017-08-03,-0.0099907137196521,AAPL,0.565162561892337
2017-08-04,0.0052707529457827,AAPL,0.5674115819375497
2017-08-07,0.0154737547098537,AAPL,0.2615879916177409
2017-08-08,0.0079971566946719,AAPL,0.707006295920566
2017-08-09,0.0061219045521128,AAPL,0.2982733694036751
2017-08-10,-0.031851570897684,AAPL,0.5506703079988522
2017-08-11,0.0139065046875623,AAPL,0.1108750026242755
2017-08-14,0.0150496760866929,AAPL,0.1312974094034792
2017-08-15,0.0109475370258411,AAPL,0.0363580979329748
2017-08-16,-0.0040222957249319,AAPL,0.7474337545124843
2017-08-17,-0.0191983997267828,AAPL,0.3669556151048325
2017-08-18,-0.0022804754683504,AAPL,0.907083247409149
2017-08-21,-0.0018412112522004,AAPL,0.6382398687992962
2017-08-22,0.0163475754654343,AAPL,0.1582072564596275
2017-08-23,0.0012518991844916,AAPL,0.1733724759490621
2017-08-24,-0.0044381863254127,AAPL,0.4848595832011038
2017-08-25,0.0037043041796935,AAPL,0.1902760047466384
2017-08-28,0.0100712271573677,AAPL,0.3299335307799697
2017-08-29,0.0089180638693555,AAPL,0.8001623300607059
2017-08-30,0.0027011023717797,AAPL,0.7252534463371588
2017-08-31,0.0039793027189292,AAPL,0.6187005120476937
2017-09-01,0.0003044743322673,AAPL,0.775109013978995
2017-09-05,-0.0120083280409987,AAPL,0.4157049118084068
2017-09-06,-0.0010488832885903,AAPL,0.5955369611008686
2017-09-07,-0.0040145937294134,AAPL,0.870085410335018
2017-09-08,-0.0163092954042913,AAPL,0.1114657823913262
2017-09-11,0.0180927045834262,AAPL,0.4803526615711027
2017-09-12,-0.0039629479248366,AAPL,0.9094375716884464
2017-09-13,-0.0075222381679173,AAPL,0.3074166291703107
2017-09-14,-0.0085812392590369,AAPL,0.5653728109838954
2017-09-15,0.0101089761899249,AAPL,0.7109104179482975
2017-09-18,-0.0075682432957078,AAPL,0.1312507043018347
2017-09-19,0.0003779506797467,AAPL,0.9245014718326674
2017-09-20,-0.0167578992485615,AAPL,0.6474486096583287
2017-09-21,-0.0171715950710317,AAPL,0.6986066787912001
2017-09-22,-0.0097790037762046,AAPL,0.9698636777618888
2017-09-25,-0.0088225054010413,AAPL,0.7282863599688845
2017-09-26,0.0172035379919894,AAPL,0.8205050411622379
2017-09-27,0.0071179291324134,AAPL,0.5907099896092356
2017-09-28,-0.0061593988190139,AAPL,0.7221739671669504
2017-09-29,0.0054799249574029,AAPL,0.5720080468150187
2017-10-02,-0.002011610682826,AAPL,0.1483896891634151
2017-10-03,0.0043557650520054,AAPL,0.8498992711329962
2017-10-04,-0.0064729881565134,AAPL,0.8915911618144704
2017-10-05,0.0124445959768155,AAPL,0.6720995562139838
2017-10-06,-0.0005790501480701,AAPL,0.1437531519545276
2017-10-09,0.0034770481775472,AAPL,0.9018544703376944
2017-10-10,0.0003847096320421,AAPL,0.8697275541461084
2017-10-11,0.0041697772969824,AAPL,0.1572378220094524
2017-10-12,-0.0035131817944354,AAPL,0.6717277342999474
2017-10-13,0.0063456877718597,AAPL,0.3572794775395952
2017-10-16,0.0184092512413036,AAPL,0.4692269478169515
2017-10-17,0.003690068861313,AAPL,0.5964988918820099
2017-10-18,-0.0044245339345742,AAPL,0.7847242015983124
2017-10-19,-0.0236605763455421,AAPL,0.1622098202407844
2017-10-20,0.0017311020144872,AAPL,0.0412216846376561
2017-10-23,-0.0005120520430886,AAPL,0.0949257453645412
2017-10-24,0.0059553025268019,AAPL,0.3315112211104228
2017-10-25,-0.0043925136145416,AAPL,0.9063845704548684
2017-10-26,0.0063938439110469,AAPL,0.2118976397603088
2017-10-27,0.0358298559743059,AAPL,0.905324711154118
2017-10-30,0.0225083094238083,AAPL,0.1611634173157736
